"Program","Year","Period","Geo.Level","State","State.ANSI","Market","Measure","Unit","Domain","Chemical","Code","Value","CV...."
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","NITROGEN",NA,307,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","PHOSPHATE",NA,172,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","POTASH",NA,315,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","SULFUR",NA,91,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","AZOXYSTROBIN",128810,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","BACILLUS SUBTILIS",6479,2.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","BOSCALID",128008,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","CAPTAN",81301,3.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","CYFLUFENAMID",555550,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","CYPRODINIL",288202,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","FENHEXAMID",90209,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","FLUDIOXONIL",71503,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","FLUOPYRAM",80302,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","FLUXAPYROXAD",138009,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","MEFENOXAM",113502,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","MYCLOBUTANIL",128857,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","PENTHIOPYRAD",90112,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","POLYOXIN D ZINC SALT",230000,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","POTASSIUM BICARBON.",73508,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","PROPICONAZOLE",122101,2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","PYRACLOSTROBIN",99100,1.8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","PYRIMETHANIL",288201,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","QUINOLINE",55459,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","SULFUR",77501,2.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","TETRACONAZOLE",120603,1.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","THIOPHANATE-METHYL",102001,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","THIRAM",79801,2.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","TRIFLOXYSTROBIN",129112,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","TRIFLUMIZOLE",128879,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","HERBICIDE","FLUMIOXAZIN",129034,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","HERBICIDE","OXYFLUORFEN",111601,1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","HERBICIDE","PENDIMETHALIN",108501,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","ABAMECTIN",122804,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","ACEQUINOCYL",6329,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","ACETAMIPRID",99050,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","AZADIRACHTIN",121701,1.9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","BIFENAZATE",586,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","BIFENTHRIN",128825,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","BT KURSTAK ABTS-1857",6523,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","BT KURSTAKI ABTS-351",6522,2.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","BT KURSTAKI SA-11",6519,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","CHLORANTRANILIPROLE",90100,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","CYFLUMETOFEN = 138831",NA,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","FENPROPATHRIN",127901,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","FENPYROXIMATE",129131,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","FLONICAMID",128016,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","FLUPYRADIFURONE",122304,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","HEXYTHIAZOX",128849,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","IMIDACLOPRID",129099,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","MALATHION",57701,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","METHOXYFENOZIDE",121027,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","NALED",34401,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,1.7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","NOVALURON",124002,1.6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","PYRETHRINS",69001,2.5,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","SPINETORAM",110007,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","SPINOSAD",110003,1.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","SPIROMESIFEN",24875,1.3,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","INSECTICIDE","THIAMETHOXAM",60109,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","OTHER","CHLOROPICRIN",81501,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","OTHER","DICHLOROPROPENE",29001,1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","OTHER","FLUTRIAFOL",128940,1.1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","OTHER","REYNOUTRIA SACHALINE",55809,1.4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","NITROGEN",NA,16.9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","PHOSPHATE",NA,11.8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","POTASH",NA,13.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","SULFUR",NA,10.2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","AZOXYSTROBIN",128810,10,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,14,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","BACILLUS SUBTILIS",6479,1,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","BOSCALID",128008,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","CAPTAN",81301,41,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","CYFLUFENAMID",555550,6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","CYPRODINIL",288202,30,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","FENHEXAMID",90209,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","FLUDIOXONIL",71503,30,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","FLUOPYRAM",80302,32,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","FLUXAPYROXAD",138009,14,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","MEFENOXAM",113502,8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","MYCLOBUTANIL",128857,18,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","PENTHIOPYRAD",90112,20,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","POLYOXIN D ZINC SALT",230000,15,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","POTASSIUM BICARBON.",73508,12,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","PROPICONAZOLE",122101,12,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","PYRACLOSTROBIN",99100,21,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","PYRIMETHANIL",288201,10,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","QUINOLINE",55459,23,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","SULFUR",77501,64,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","TETRACONAZOLE",120603,19,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","THIOPHANATE-METHYL",102001,4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","THIRAM",79801,13,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","TOTAL",NA,71,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","TRIFLOXYSTROBIN",129112,37,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","TRIFLUMIZOLE",128879,13,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","FLUMIOXAZIN",129034,4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","OXYFLUORFEN",111601,6,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","PENDIMETHALIN",108501,4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","HERBICIDE","TOTAL",NA,7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","ABAMECTIN",122804,22,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","ACEQUINOCYL",6329,10,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","ACETAMIPRID",99050,20,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","AZADIRACHTIN",121701,29,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","BIFENAZATE",586,22,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","BIFENTHRIN",128825,19,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","BT KURSTAK ABTS-1857",6523,16,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","BT KURSTAKI ABTS-351",6522,7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","BT KURSTAKI SA-11",6519,23,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","CHLORANTRANILIPROLE",90100,21,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,4,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","CYFLUMETOFEN = 138831",NA,21,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","FENPROPATHRIN",127901,8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","FENPYROXIMATE",129131,2,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","FLONICAMID",128016,35,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","FLUPYRADIFURONE",122304,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","HEXYTHIAZOX",128849,11,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","IMIDACLOPRID",129099,18,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","MALATHION",57701,7,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","METHOXYFENOZIDE",121027,13,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","NALED",34401,13,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,23,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","NOVALURON",124002,39,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","PYRETHRINS",69001,8,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","SPINETORAM",110007,26,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","SPINOSAD",110003,18,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","SPIROMESIFEN",24875,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","THIAMETHOXAM",60109,12,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","INSECTICIDE","TOTAL",NA,63,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","OTHER","CHLOROPICRIN",81501,30,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","OTHER","DICHLOROPROPENE",29001,22,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","OTHER","FLUTRIAFOL",128940,9,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","OTHER","REYNOUTRIA SACHALINE",55809,15,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","OTHER","TOTAL",NA,45,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER","NITROGEN",NA,97,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER","PHOSPHATE",NA,93,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER","POTASH",NA,94,""
"SURVEY",2018,"YEAR","STATE","CALIFORNIA",6,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FERTILIZER","SULFUR",NA,81,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"OTHER","YIELD","CWT / ACRE","NOT SPECIFIED","NOT SPECIFIED",NA,225,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","CAPTAN",81301,1.858,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","CYPRODINIL",288202,0.33,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","FLUDIOXONIL",71503,0.221,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FUNGICIDE","THIRAM",79801,1.632,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FERTILIZER","NITROGEN",NA,1,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / APPLICATION, AVG","FERTILIZER","POTASH",NA,1,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","CAPTAN",81301,9.193,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","CYPRODINIL",288202,0.997,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","FLUDIOXONIL",71503,0.501,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","THIRAM",79801,6.049,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","NITROGEN",NA,14,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","PHOSPHATE",NA,4,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","LB / ACRE / YEAR, AVG","FERTILIZER","POTASH",NA,17,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","CAPTAN",81301,4.9,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","CYPRODINIL",288202,3,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","FLUDIOXONIL",71503,2.3,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","NUMBER, AVG","FUNGICIDE","THIRAM",79801,3.7,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","NITROGEN",NA,18,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","PHOSPHATE",NA,17.6,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","APPLICATIONS","NUMBER, AVG","FERTILIZER","POTASH",NA,18,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","CAPTAN",81301,96,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","CYPRODINIL",288202,33,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","FLUDIOXONIL",71503,33,""
"SURVEY",2018,"YEAR","STATE","FLORIDA",12,"BEARING","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","THIRAM",79801,37,""
